iteration LSE_random_100000_gamma_time LSE_random_100000_gamma_objective LSE_random_100000_gamma_hpwl LSE_random_100000_gamma_euclidean_norm LSE_center_100000_gamma_time LSE_center_100000_gamma_objective LSE_center_100000_gamma_hpwl LSE_center_100000_gamma_euclidean_norm LSE_qp_100000_gamma_time LSE_qp_100000_gamma_objective LSE_qp_100000_gamma_hpwl LSE_qp_100000_gamma_euclidean_norm LSE_hpwl_100000_gamma_time LSE_hpwl_100000_gamma_objective LSE_hpwl_100000_gamma_hpwl LSE_hpwl_100000_gamma_euclidean_norm WA_random_100000_gamma_time WA_random_100000_gamma_objective WA_random_100000_gamma_hpwl WA_random_100000_gamma_euclidean_norm WA_center_100000_gamma_time WA_center_100000_gamma_objective WA_center_100000_gamma_hpwl WA_center_100000_gamma_euclidean_norm WA_qp_100000_gamma_time WA_qp_100000_gamma_objective WA_qp_100000_gamma_hpwl WA_qp_100000_gamma_euclidean_norm WA_hpwl_100000_gamma_time WA_hpwl_100000_gamma_objective WA_hpwl_100000_gamma_hpwl WA_hpwl_100000_gamma_euclidean_norm
222 4279.8 187.97541999999999 57.072500000000005 0.233763215 4265.4 179.37207999999998 5.09806 0.0131590875 4077.9 178.41346 8.19106 0.0032275124999999994 34242.2 178.87402 4.90737 0.009111224999999999 4383.4 21.21103 57.14094 0.4445266125 4644.2 3.7815700000000003 5.0334 0.015144760000000002 4678.8 3.4150400000000003 7.9698400000000005 0.010000985 37181.7 3.24922 4.60703 0.009611924999999999
223 4297.9 187.84038 56.672489999999996 0.23224156250000003 4283.2 179.36861 5.0980099999999995 0.013117090000000001 4093.8 178.41323 8.189499999999999 0.0032096025 34259.4 178.87222 4.91086 0.00906529 4402.0 20.94184 56.71471 0.4417720325 4663.6 3.7793400000000004 5.0329 0.015091084999999999 4698.5 3.41411 7.967409999999999 0.009970395 37203.399999999994 3.2482499999999996 4.60909 0.0095657325
224 4315.700000000001 187.70837 56.278980000000004 0.23086992750000002 4302.0 179.36515 5.09796 0.013075610000000001 4109.9 178.41299 8.18796 0.003191875 34276.3 178.87041 4.91434 0.0090196775 4420.0 20.67829 56.29466 0.4390285675 4682.6 3.77713 5.0324 0.0150378925 4718.9 3.41318 7.96499 0.009939525 37225.3 3.2472700000000003 4.611129999999999 0.009519905
225 4333.299999999999 187.5793 55.89178 0.22985424000000002 4319.8 179.36169 5.09793 0.013034387500000001 4126.0 178.41276 8.186430000000001 0.00317432 34292.9 178.86862000000002 4.91783 0.008974382500000001 4438.4 20.42022 55.88087 0.43629705 4701.4 3.7749200000000003 5.03193 0.014985162500000001 4739.1 3.4122500000000002 7.96256 0.00990835 37246.899999999994 3.24631 4.61317 0.009474439999999999
226 4351.1 187.45307000000003 55.51022 0.22970731 4337.0 179.35825 5.09791 0.01299338 4141.8 178.41252 8.18489 0.0031569325 34310.5 178.86683 4.92129 0.0089294075 4456.6 20.167450000000002 55.472989999999996 0.4335784 4721.0 3.77271 5.03148 0.014932875 4759.0 3.41133 7.9601500000000005 0.00987685 37268.7 3.24536 4.615209999999999 0.00942933
227 4368.5 187.3296 55.13472 0.23158508 4354.8 179.35481 5.09791 0.0129525425 4157.8 178.41228999999998 8.18336 0.0031397199999999995 34327.9 178.86507 4.92477 0.008884752499999999 4474.6 19.919780000000003 55.07038 0.43087358500000006 4740.0 3.7705200000000003 5.03104 0.0148810075 4778.799999999999 3.4104 7.957739999999999 0.0098450125 37290.3 3.2443999999999997 4.61724 0.00938457
228 4386.1 187.20891 54.76484 0.23748811749999998 4373.7 179.35138 5.09791 0.0129118325 4173.4 178.41207 8.18184 0.0031226725 34345.6 178.86329999999998 4.92821 0.00884041 4493.2 19.6771 54.67312 0.4281835625 4759.4 3.76834 5.03061 0.01482955 4799.6 3.4094800000000003 7.95532 0.009812834999999999 37312.3 3.24345 4.61927 0.0093401525
229 4403.799999999999 187.0911 54.40222 0.2487024275 4392.0 179.34795 5.0979399999999995 0.0128712125 4189.1 178.41183999999998 8.18032 0.0031057899999999998 34363.2 178.86156 4.93167 0.00879638 4511.2 19.43921 54.28147 0.42550927 4778.8 3.76617 5.03019 0.01477849 4819.9 3.40856 7.95292 0.009780329999999999 37334.0 3.2424999999999997 4.62129 0.009296072499999999
230 4422.5 186.97626 54.04573 0.234972355 4410.1 179.34452 5.09797 0.012830635000000002 4205.1 178.41161 8.1788 0.0030890674999999998 34380.5 178.85980999999998 4.93511 0.008752659999999999 4529.4 19.20599 53.89561 0.422851545 4798.0 3.76399 5.02978 0.01472782 4839.799999999999 3.40764 7.95053 0.0097475125 37355.7 3.2415599999999998 4.62333 0.009252324999999999
231 4440.0 186.86953 53.7123 0.2205497575 4428.5 179.34111000000001 5.09801 0.01279005 4221.200000000001 178.41138999999998 8.17728 0.0030725075 34398.2 178.85809 4.93854 0.008709254999999999 4547.8 18.97728 53.515190000000004 0.42021111 4817.4 3.7618300000000002 5.02938 0.014677542500000001 4860.0 3.40672 7.94813 0.009714404999999999 37377.5 3.2406300000000003 4.62535 0.0092089075
232 4456.8 186.77307 53.40936 0.21973334 4446.0 179.33769999999998 5.09804 0.012749422500000001 4238.0 178.41116 8.17578 0.0030561075 34415.7 178.85636 4.94196 0.0086661575 4565.8 18.752959999999998 53.13928 0.4175885475 4836.8 3.7596800000000004 5.02898 0.0146276575 4880.4 3.4058 7.945740000000001 0.00968103 37399.2 3.23971 4.62736 0.009165812499999999
233 4474.0 186.68756000000002 53.141090000000005 0.21872501249999998 4463.8 179.33429999999998 5.0981000000000005 0.0127086975 4254.7 178.41093 8.17427 0.00303986 34433.0 178.85465 4.94538 0.008623367500000001 4584.6 18.532890000000002 52.76851 0.41498429750000004 4855.6 3.75753 5.0286 0.01457817 4900.8 3.40489 7.943350000000001 0.0096474175 37421.0 3.23878 4.629379999999999 0.009123035
234 4491.9 186.61122999999998 52.900490000000005 0.21802561750000002 4480.8 179.33091000000002 5.09815 0.0126678325 4272.200000000001 178.41072 8.17277 0.00302377 34450.8 178.85295 4.94879 0.008580885 4602.8 18.31694 52.40269 0.41239861250000004 4875.2 3.7554 5.02822 0.0145290875 4921.2 3.4039800000000002 7.94097 0.0096136 37442.7 3.2378599999999995 4.63139 0.0090805725
235 4510.0 186.54358000000002 52.687020000000004 0.217556365 4498.4 179.32752 5.09821 0.012626774999999998 4289.200000000001 178.4105 8.17127 0.0030078275 34468.2 178.85126 4.95218 0.0085387125 4621.4 18.10498 52.041709999999995 0.40983155750000005 4894.2 3.75326 5.02785 0.014480429999999999 4941.299999999999 3.4030700000000005 7.938599999999999 0.009579605000000001 37464.6 3.2369499999999998 4.6334 0.009038422499999999
236 4527.9 186.48404 52.498670000000004 0.2172128975 4515.8 179.32414 5.09827 0.012585484999999999 4306.0 178.41028 8.16978 0.0029920299999999997 34485.8 178.84958 4.95558 0.008496842499999999 4639.6 17.89689 51.685320000000004 0.4072829675 4913.8 3.75114 5.02749 0.0144322075 4962.4 3.4021600000000003 7.93624 0.009545455000000001 37486.2 3.23604 4.63541 0.00899658
237 4546.0 186.43202 52.33314 0.2169861575 4533.2 179.32076 5.09834 0.012543915000000001 4323.200000000001 178.41006 8.168289999999999 0.0029763825000000002 34503.4 178.84791 4.95896 0.008455275 4657.6 17.69257 51.33306 0.40475250749999997 4932.8 3.74902 5.02713 0.01438444 4982.7 3.4012599999999997 7.93387 0.009511185 37508.2 3.23513 4.63741 0.008955044999999998
238 4563.7 186.38691 52.18838 0.216858385 4550.9 179.31740000000002 5.09842 0.012502015 4340.200000000001 178.40985 8.1668 0.00296088 34520.7 178.84625 4.96234 0.008414015 4676.4 17.49187 50.98526 0.40223960999999997 4951.8 3.7469099999999997 5.0268 0.014337147500000001 5002.7 3.40036 7.931509999999999 0.009476812499999999 37529.8 3.2342400000000002 4.6394 0.00891381
239 4581.6 186.3481 52.06275 0.2168127475 4568.9 179.31403 5.09851 0.0124597425 4357.0 178.40963 8.165329999999999 0.0029455199999999996 34538.6 178.8446 4.9657 0.008373055 4695.0 17.2947 50.64155 0.39974353 4971.4 3.7447999999999997 5.02647 0.0142903525 5022.200000000001 3.39946 7.9291599999999995 0.0094423675 37551.9 3.23334 4.6414 0.00887288
240 4599.1 186.31499 51.95391 0.21683305000000003 4586.8 179.31068 5.098599999999999 0.012417055 4374.0 178.40942 8.16385 0.0029303025 34556.2 178.84296 4.96907 0.008332397500000002 4713.6 17.100929999999998 50.30202 0.3972633725 4990.2 3.74271 5.0261499999999995 0.014244080000000001 5041.7 3.39855 7.926819999999999 0.00940787 37573.5 3.23245 4.6433800000000005 0.008832245
241 4616.9 186.28694000000002 51.86005 0.21690345000000003 4604.4 179.30732999999998 5.0986899999999995 0.012373909999999998 4390.3 178.40921 8.16238 0.0029152325 34574.3 178.84133 4.97242 0.00829204 4731.8 16.91047 49.96633 0.394798145 5009.8 3.74062 5.0258400000000005 0.0141983525 5061.4 3.39766 7.924479999999999 0.009373339999999999 37595.5 3.23157 4.64536 0.008791907500000001
242 4634.299999999999 186.26335 51.778999999999996 0.217008715 4622.2 179.30399 5.0988 0.012330269999999999 4406.5 178.409 8.160910000000001 0.0029003049999999997 34592.2 178.83971000000003 4.97577 0.0082519775 4749.8 16.723209999999998 49.63467 0.392346795 5029.0 3.73853 5.02553 0.014153197499999999 5081.200000000001 3.39677 7.92215 0.0093388125 37617.2 3.23069 4.64734 0.008751865000000001
243 4651.700000000001 186.24360000000001 51.708600000000004 0.2171344775 4639.2 179.30066 5.09891 0.0122860975 4423.0 178.40879 8.15945 0.0028855275000000003 34608.6 178.8381 4.97911 0.008212215 4768.4 16.53905 49.30642 0.389908185 5048.2 3.73645 5.02524 0.0141086375 5101.1 3.39587 7.91982 0.0093043125 37638.9 3.22982 4.64931 0.0087121125
244 4668.4 186.22711 51.64679 0.217267305 4657.2 179.29733 5.09903 0.0122413675 4438.700000000001 178.40858 8.15799 0.002870905 34625.4 178.83649 4.98244 0.008172744999999999 4786.4 16.35787 48.981840000000005 0.38748121500000005 5067.4 3.73438 5.02495 0.014064699999999998 5120.799999999999 3.39498 7.91751 0.009269875 37660.899999999994 3.2289399999999997 4.65128 0.008672655
245 4685.8 186.21329 51.59182 0.2173946575 4674.4 179.29402 5.09917 0.01219605 4454.9 178.40837 8.15653 0.0028564375 34641.8 178.8349 4.98576 0.008133570000000001 4805.0 16.17962 48.6606 0.38506482 5086.4 3.73231 5.02468 0.0140214075 5140.5 3.3940900000000003 7.91521 0.00923554 37682.5 3.2280800000000003 4.65324 0.00863349
246 4702.6 186.20157999999998 51.54194 0.2175051025 4691.4 179.29070000000002 5.09931 0.0121501375 4470.6 178.40816999999998 8.15508 0.0028421375 34658.2 178.83332000000001 4.98909 0.0080946825 4823.4 16.00418 48.34251 0.3826580475 5105.8 3.73025 5.0244 0.0139787825 5160.200000000001 3.39321 7.91291 0.00920134 37704.3 3.22722 4.65521 0.0085946125
247 4719.8 186.19144 51.49534 0.21758828249999998 4709.2 179.2874 5.0994399999999995 0.012103619999999999 4486.200000000001 178.40796999999998 8.15364 0.0028280075 34675.0 178.83174000000002 4.9924 0.0080560825 4841.4 15.831479999999999 48.027829999999994 0.3802600425 5124.6 3.7281899999999997 5.0241299999999995 0.013936852500000001 5180.0 3.39233 7.91062 0.009167325 37726.100000000006 3.22637 4.65716 0.008556025
248 4736.8 186.18237 51.45035 0.21763495 4726.2 179.28411 5.099600000000001 0.012056497499999999 4502.299999999999 178.40776 8.152190000000001 0.00281405 34691.2 178.83017 4.9957 0.0080177675 4860.2 15.661439999999999 47.7168 0.37787003249999995 5143.8 3.7261300000000004 5.02388 0.013895637499999999 5199.4 3.39145 7.908329999999999 0.009133542500000001 37748.100000000006 3.22551 4.65911 0.008517725
249 4754.4 186.17388 51.4052 0.217636845 4743.6 179.28082 5.09976 0.012008795 4518.0 178.40757 8.15075 0.0028002800000000005 34708.0 178.82863 4.99899 0.0079797375 4878.2 15.494 47.40914 0.3754874225 5162.8 3.72409 5.023630000000001 0.0138551525 5219.799999999999 3.39057 7.90604 0.00910003 37769.5 3.22466 4.66106 0.0084797125
250 4771.9 186.16550999999998 51.358540000000005 0.21758678 4760.8 179.27755000000002 5.0999300000000005 0.01196054 4534.2 178.40737000000001 8.14932 0.0027866975 34724.4 178.82707 5.002280000000001 0.007941985 4897.0 15.32908 47.10429 0.37311176749999997 5181.6 3.72206 5.02339 0.013815417499999998 5239.9 3.3897 7.90377 0.009066834999999999 37791.4 3.22382 4.663 0.0084419875
251 4789.9 186.15683 51.30953 0.21747852499999998 4777.6 179.27427999999998 5.10012 0.0119117825 4550.1 178.40717 8.14789 0.0027733075 34740.6 178.82554 5.00556 0.0079045075 4915.2 15.166630000000001 46.802189999999996 0.37074279 5201.1 3.72002 5.02317 0.013776440000000001 5260.1 3.38882 7.901490000000001 0.0090339975 37812.399999999994 3.2229799999999997 4.66493 0.008404545000000001
252 4807.8 186.14745 51.25696 0.21730680000000002 4795.4 179.27104000000003 5.10032 0.011862584999999998 4566.2 178.40697 8.14645 0.0027601174999999996 34757.4 178.82401 5.00883 0.007867305 4933.6 15.00659 46.50308 0.3683803775 5219.8 3.71799 5.02294 0.013738235 5280.0 3.38795 7.89922 0.0090015575 37833.8 3.22215 4.666869999999999 0.0083673875
253 4825.6 186.137 51.19964 0.21706722000000003 4812.4 179.26779 5.10053 0.011813035 4582.1 178.40678 8.14503 0.00274713 34773.6 178.82249 5.01211 0.00783037 4952.0 14.84891 46.20671 0.3660246325 5239.2 3.71596 5.02273 0.013700802500000001 5300.0 3.38709 7.89696 0.008969542499999998 37855.0 3.22132 4.6688 0.008330517499999999
254 4843.7 186.12516 51.1366 0.2167562775 4830.0 179.26454999999999 5.10075 0.011763235 4598.7 178.40659 8.143609999999999 0.0027343425000000005 34789.6 178.82099 5.01538 0.0077937 4970.0 14.693539999999999 45.91305 0.36367584750000004 5258.2 3.71394 5.02252 0.013664144999999999 5319.799999999999 3.38621 7.894690000000001 0.00893798 37875.899999999994 3.22049 4.67072 0.00829393
255 4861.7 186.11164 51.06712 0.2163712625 4847.2 179.26133 5.10098 0.011713302500000002 4615.7 178.40640000000002 8.1422 0.0027217625 34806.4 178.81949 5.0186399999999995 0.0077572925000000004 4988.6 14.540470000000001 45.62192 0.36133450500000003 5276.8 3.71193 5.02233 0.013628257500000001 5339.799999999999 3.38535 7.892440000000001 0.00890689 37897.3 3.21967 4.67265 0.008257625000000001
256 4879.4 186.09616 50.990610000000004 0.21591018750000002 4865.0 179.25812000000002 5.10123 0.011663387499999999 4632.9 178.4062 8.14078 0.0027093800000000004 34822.6 178.81799999999998 5.02189 0.0077211425 5006.8 14.38963 45.33306 0.3590013025 5296.4 3.70991 5.02214 0.013593129999999998 5359.6 3.3844899999999996 7.8901900000000005 0.0088762825 37918.1 3.2188600000000003 4.6745600000000005 0.0082216
257 4897.1 186.07851 50.906369999999995 0.21537181249999998 4882.2 179.25492 5.10147 0.011613654999999999 4650.0 178.40600999999998 8.13937 0.0026971975000000003 34839.2 178.81652 5.02514 0.007685247500000001 5025.2 14.24101 45.046499999999995 0.35667717 5315.2 3.70791 5.02196 0.01355874 5379.4 3.38363 7.8879399999999995 0.0088461675 37939.0 3.2180400000000002 4.67647 0.0081858525
258 4914.9 186.05849999999998 50.81384 0.21475547 4899.8 179.25173999999998 5.10173 0.0115642825 4667.0 178.40582 8.137979999999999 0.00268521 34855.6 178.81504 5.02838 0.007649604999999999 5043.6 14.09459 44.762879999999996 0.3543634925 5334.4 3.7059100000000003 5.02178 0.0135250775 5399.799999999999 3.38277 7.8857 0.00881654 37959.7 3.2172300000000003 4.67838 0.0081503875
259 4932.7 186.03597 50.71277 0.2140611975 4917.0 179.24856 5.102 0.0115154725 4683.8 178.40563 8.13657 0.0026734075 34871.8 178.81358 5.031610000000001 0.007614212500000001 5061.6 13.95034 44.48144 0.3520624175 5353.4 3.70391 5.02161 0.0134921 5419.9 3.38193 7.88345 0.008787405 37980.8 3.21643 4.68029 0.0081152
260 4950.5 186.01080000000002 50.60292 0.21328965249999998 4934.8 179.24540000000002 5.10228 0.011467437499999998 4701.1 178.40545 8.13518 0.0026617850000000003 34888.4 178.81212 5.0348299999999995 0.007579065 5080.2 13.80824 44.20205 0.34977781500000005 5372.2 3.70191 5.02145 0.013459785 5439.4 3.3810700000000002 7.88122 0.00875875 38001.5 3.21563 4.682180000000001 0.00808029
261 4968.5 185.98289 50.483720000000005 0.2124419325 4951.8 179.24225 5.10259 0.01142041 4717.799999999999 178.40527 8.13378 0.0026503325 34905.0 178.81068 5.03805 0.007544159999999999 5098.2 13.66828 43.92497 0.34751770499999995 5391.6 3.69993 5.02131 0.0134280875 5459.0 3.38023 7.87898 0.00873057 38022.4 3.21483 4.68408 0.00804565
262 4986.1 185.95217000000002 50.35533 0.2115196275 4970.2 179.23912 5.10294 0.011374615000000001 4735.0 178.40508 8.1324 0.0026390425 34921.2 178.80924 5.04126 0.0075094925 5116.8 13.53043 43.65059 0.3453000075 5410.4 3.69794 5.02116 0.013396967499999999 5478.7 3.3793800000000003 7.87676 0.008702854999999999 38043.0 3.21404 4.685969999999999 0.0080112875
263 5004.2 185.91862 50.2174 0.2105249075 4988.4 179.236 5.10329 0.011330285 4751.6 178.4049 8.13101 0.0026279025000000003 34938.0 178.80782 5.044449999999999 0.0074750649999999995 5135.0 13.39472 43.378879999999995 0.3431680125 5429.8 3.69596 5.02103 0.013366375000000002 5499.0 3.37854 7.87453 0.0086755925 38063.8 3.21326 4.68785 0.007977195
264 5022.0 185.88222000000002 50.06989 0.20946026999999998 5006.2 179.2329 5.10366 0.011287635 4768.6 178.40471000000002 8.12963 0.002616905 34954.4 178.8064 5.04765 0.007440872499999999 5153.0 13.26111 43.11053 0.34122404 5448.8 3.69398 5.02091 0.0133362575 5519.1 3.37769 7.872310000000001 0.008648775000000001 38084.6 3.2124699999999997 4.68974 0.0079433725
265 5039.9 185.84300000000002 49.913169999999994 0.208328665 5023.4 179.22981 5.10405 0.0112468725 4785.5 178.40453 8.12826 0.002606035 34970.6 178.80499 5.05084 0.0074069175 5171.8 13.12961 42.84495 0.339726295 5468.0 3.692 5.02081 0.013306565 5538.6 3.37686 7.8701099999999995 0.0086223875 38105.600000000006 3.21169 4.69162 0.0079098175
266 5057.6 185.801 49.74759 0.207133375 5041.0 179.22674 5.10444 0.0112081625 4802.5 178.40435 8.12688 0.0025952825 34987.4 178.80358 5.05401 0.0073731925 5190.0 13.00022 42.5826 0.33924611749999994 5487.0 3.69003 5.02073 0.013277237500000002 5558.9 3.37602 7.86792 0.008596425 38126.7 3.21091 4.6935 0.0078765275
267 5075.0 185.75628 49.57326 0.2058779925 5058.0 179.22367 5.10483 0.011171645 4818.9 178.40417000000002 8.12551 0.002584635 35003.6 178.8022 5.057180000000001 0.0073397 5208.4 12.872989999999998 42.32282 0.34116307749999997 5505.8 3.68806 5.02065 0.01324822 5579.2 3.37519 7.86572 0.00857087 38147.3 3.21014 4.6953700000000005 0.0078435
268 5092.8 185.70893 49.39043 0.2045664875 5075.6 179.22062 5.10525 0.011137415000000001 4834.799999999999 178.404 8.12414 0.0025740850000000003 35020.0 178.80081 5.06034 0.007306445 5226.6 12.747979999999998 42.066810000000004 0.34742310499999995 5525.4 3.6861 5.020580000000001 0.0132194575 5599.0 3.37436 7.863529999999999 0.00854571 38168.2 3.20937 4.69725 0.007810735
269 5110.6 185.65904999999998 49.19958 0.203203115 5093.1 179.21759 5.10571 0.0111055175 4851.3 178.40382 8.12279 0.0025636175 35037.0 178.79943 5.06349 0.00727342 5244.8 12.62533 41.81358 0.360919 5544.2 3.6841399999999997 5.02051 0.013190895000000001 5619.0 3.3735299999999997 7.86135 0.0085209325 38188.899999999994 3.20861 4.69912 0.0077782300000000006
270 5128.1 185.60675 49.000730000000004 0.201792345 5111.5 179.21458 5.10619 0.01107594 4867.7 178.40364 8.12143 0.0025532275 35053.2 178.79807 5.06663 0.0072406325 5264.9 12.50533 41.56508 0.34424829 5563.4 3.68218 5.02045 0.013162477500000002 5638.9 3.3727 7.85917 0.0084965175 38210.2 3.20784 4.70099 0.0077459749999999996
271 5145.8 185.55217 48.794399999999996 0.200338825 5129.9 179.21158 5.10671 0.0110486275 4883.3 178.40347 8.12008 0.0025428950000000003 35070.0 178.79671000000002 5.06978 0.0072080799999999995 5283.7 12.39433 41.33425 0.3267264725 5582.4 3.68023 5.0204 0.013134155 5659.1 3.37188 7.856999999999999 0.0084724525 38230.8 3.20709 4.70285 0.0077139775
272 5163.2 185.49547 48.580749999999995 0.19884738999999998 5148.1 179.2086 5.10726 0.0110237475 4899.700000000001 178.4033 8.11872 0.00253262 35086.4 178.79536000000002 5.072900000000001 0.007175765 5302.9 12.294270000000001 41.12522 0.32558262000000004 5601.2 3.67827 5.0203500000000005 0.013105885000000001 5679.1 3.3710700000000005 7.85483 0.00844871 38251.6 3.20634 4.7047 0.0076822324999999995
273 5181.1 185.43678 48.36055 0.19732302 5166.4 179.20562 5.10785 0.0109980925 4915.2 178.40312 8.11738 0.0025223875 35102.6 178.79402 5.07603 0.007143694999999999 5321.9 12.20577 40.94105 0.3242862225 5620.8 3.67632 5.02031 0.013077625 5699.3 3.37024 7.85267 0.0084252625 38272.5 3.20559 4.70656 0.0076507325
274 5198.2 185.37628 48.13414 0.19577079 5184.4 179.20265999999998 5.10842 0.010971340000000001 4931.200000000001 178.40296 8.11603 0.00251219 35119.4 178.79268000000002 5.07915 0.007111869999999999 5341.1 12.12726 40.77821 0.3233963425 5639.6 3.67437 5.02028 0.013049334999999999 5719.5 3.3694300000000004 7.85052 0.0084020875 38293.3 3.2048500000000004 4.70841 0.0076194775
275 5215.8 185.31412 47.90201 0.1941959 5202.2 179.1997 5.10903 0.0109448375 4947.0 178.40278999999998 8.11469 0.0025020199999999998 35135.6 178.79136 5.08225 0.0070802949999999995 5360.3 12.05829 40.63558 0.3228530075 5658.8 3.67242 5.02025 0.013020987500000001 5739.9 3.3686100000000003 7.84837 0.0083791525 38314.3 3.20411 4.71025 0.0075884675
276 5233.2 185.2505 47.664559999999994 0.19260352249999999 5219.4 179.19674 5.10964 0.0109184975 4963.1 178.40262 8.11336 0.0024918724999999997 35151.8 178.79004 5.08534 0.007048970000000001 5379.3 11.99828 40.51153 0.32251035 5677.8 3.6704800000000004 5.02024 0.0129925575 5760.3 3.3678100000000004 7.84623 0.008356424999999999 38335.5 3.2033699999999996 4.71209 0.007557695
