iteration LSE_100000_gamma_time LSE_100000_gamma_objective LSE_100000_gamma_hpwl LSE_100000_gamma_euclidean_norm LSE_1000_gamma_time LSE_1000_gamma_objective LSE_1000_gamma_hpwl LSE_1000_gamma_euclidean_norm LSE_10_gamma_time LSE_10_gamma_objective LSE_10_gamma_hpwl LSE_10_gamma_euclidean_norm WA_100000_gamma_time WA_100000_gamma_objective WA_100000_gamma_hpwl WA_100000_gamma_euclidean_norm WA_1000_gamma_time WA_1000_gamma_objective WA_1000_gamma_hpwl WA_1000_gamma_euclidean_norm WA_10_gamma_time WA_10_gamma_objective WA_10_gamma_hpwl WA_10_gamma_euclidean_norm
818 14065.099999999999 178.7917 11.85158 0.025148055 14771.0 9.76564 9.24141 0.6382005525 14102.1 8.89407 8.89204 0.74779226 16495.4 3.39444 10.23188 0.0433017775 16125.5 8.48491 8.83716 0.803051035 17695.4 8.87264 8.87376 0.7854645725
819 14081.2 178.79075999999998 11.837250000000001 0.02505057 14788.9 9.74797 9.222719999999999 0.6431962324999999 14118.9 8.87659 8.87457 0.7668642824999999 16515.7 3.3941 10.23006 0.043335305 16145.4 8.46611 8.81865 0.7823021575 17717.6 8.85571 8.85684 0.7763011925000001
820 14096.7 178.78981 11.82274 0.0249543425 14806.8 9.73037 9.20407 0.6381888375000001 14136.2 8.859490000000001 8.85746 0.7518442425 16536.5 3.3938499999999996 10.22955 0.043385165 16164.4 8.447140000000001 8.79995 0.805059985 17739.9 8.838709999999999 8.839839999999999 0.7871882849999999
821 14112.7 178.78885 11.8081 0.02485944 14824.8 9.71265 9.1853 0.643176205 14153.0 8.841840000000001 8.83982 0.7749810175 16556.800000000003 3.39371 10.230250000000002 0.043449495 16183.8 8.42824 8.78134 0.7832013300000001 17762.1 8.82166 8.82278 0.7758344675000001
822 14128.5 178.78788 11.793330000000001 0.024765965 14842.5 9.69502 9.16664 0.63802909 14170.0 8.824580000000001 8.82256 0.7529159775 16576.800000000003 3.39367 10.232119999999998 0.0435262725 16203.0 8.40914 8.762550000000001 0.8082490075000001 17784.5 8.80452 8.80566 0.7874511275
823 14144.0 178.78691 11.778459999999999 0.0246740125 14860.4 9.677299999999999 9.1479 0.6431043825 14186.9 8.80678 8.80475 0.7766503924999999 16596.800000000003 3.39372 10.23507 0.0436143875 16222.6 8.390170000000001 8.74386 0.7847545924999999 17806.7 8.78737 8.78851 0.7763280674999999
824 14160.1 178.78593 11.76345 0.024583647499999996 14878.099999999999 9.65966 9.12928 0.6379988075 14203.8 8.78942 8.78738 0.7552846525 16616.6 3.39386 10.23903 0.04371245000000001 16241.8 8.37098 8.724969999999999 0.8112710624999999 17828.9 8.77018 8.77132 0.7883039
825 14175.7 178.78494999999998 11.74839 0.02449492 14895.900000000001 9.64193 9.11056 0.642999015 14221.0 8.77153 8.76949 0.7776371225 16636.6 3.3940699999999997 10.24394 0.0438190175 16260.8 8.35196 8.70623 0.78606741 17851.1 8.75296 8.754100000000001 0.77574848
826 14191.7 178.78395999999998 11.733270000000001 0.024407867500000003 14913.6 9.6243 9.09193 0.6381175350000001 14238.0 8.75409 8.75205 0.7537305725 16656.6 3.3943700000000003 10.24973 0.043932940000000004 16280.4 8.33272 8.68726 0.81318848 17873.3 8.73565 8.73679 0.790654145
827 14207.4 178.78298 11.71814 0.0243225025 14931.400000000001 9.60657 9.0732 0.6431395474999999 14254.8 8.73609 8.73405 0.774055595 16676.7 3.39473 10.256319999999999 0.044052774999999995 16299.2 8.31366 8.66845 0.7873091025 17895.5 8.718309999999999 8.71945 0.7770603125
828 14223.0 178.78197999999998 11.703009999999999 0.024238855 14949.099999999999 9.58896 9.05456 0.63835583 14272.1 8.71855 8.7165 0.75289526 16696.800000000003 3.3951700000000002 10.26359 0.044177194999999995 16319.0 8.29434 8.64943 0.8134490324999999 17917.9 8.700880000000002 8.70202 0.7926040225
829 14239.1 178.78099 11.68787 0.02415692 14966.8 9.57126 9.03584 0.643601765 14288.8 8.70051 8.69846 0.7732717175 16717.0 3.39566 10.27151 0.0443051475 16337.8 8.275220000000001 8.63056 0.7890535750000001 17940.0 8.683440000000001 8.68458 0.7794865150000001
830 14254.6 178.78 11.67275 0.024076695000000002 14984.599999999999 9.55369 9.01726 0.6388606950000001 14306.0 8.68291 8.68085 0.7547657125 16737.1 3.3962 10.279959999999999 0.0444354625 16357.6 8.25589 8.611509999999999 0.8135935025 17962.6 8.66587 8.66702 0.79740305
831 14270.7 178.77901 11.65765 0.0239981625 15002.3 9.53603 8.99861 0.6441161725 14322.7 8.6648 8.662749999999999 0.7724963675 16757.3 3.39681 10.28889 0.0445669975 16376.4 8.23673 8.59261 0.790287105 17984.7 8.64833 8.64948 0.780359375
832 14286.3 178.77802 11.64256 0.0239212975 15020.3 9.51851 8.9801 0.6394965575 14339.8 8.64707 8.64501 0.7543733199999999 16777.5 3.39744 10.29822 0.044698637500000006 16396.2 8.217369999999999 8.57356 0.8150837325 18007.3 8.63065 8.631810000000002 0.7985246174999999
833 14302.099999999999 178.77704 11.62749 0.023846045 15038.1 9.50092 8.96153 0.6446903475 14356.6 8.62891 8.626850000000001 0.77368063 16797.800000000003 3.39811 10.30787 0.0448292475 16415.0 8.19819 8.554649999999999 0.790804795 18029.3 8.61309 8.61424 0.77995682
834 14318.0 178.77605999999997 11.61243 0.023772367500000002 15056.0 9.483460000000001 8.94308 0.64005034 14373.6 8.61109 8.60904 0.758566165 16817.9 3.39881 10.31775 0.04495787749999999 16435.0 8.17881 8.53559 0.8171858725 18051.7 8.59533 8.59648 0.7998981125
835 14333.5 178.77508 11.59741 0.023700242500000003 15073.7 9.46594 8.92456 0.64537911 14390.7 8.59293 8.59088 0.7734412825 16838.199999999997 3.39954 10.32782 0.0450835875 16454.0 8.15961 8.51669 0.7907541925 18073.9 8.57772 8.57888 0.78406803
836 14349.6 178.77409999999998 11.58248 0.0236296275 15091.7 9.44855 8.906189999999999 0.6404459174999999 14407.3 8.57508 8.57302 0.758392275 16858.1 3.4002999999999997 10.33795 0.0452055 16473.8 8.140179999999999 8.497589999999999 0.8191716375000001 18096.5 8.559940000000001 8.5611 0.801934365
837 14365.2 178.77313 11.56759 0.023560470000000003 15109.6 9.43111 8.88775 0.64595701 14424.5 8.55695 8.55488 0.7745414425 16878.3 3.40106 10.34812 0.0453227875 16492.8 8.12098 8.478670000000001 0.78990545 18118.7 8.54228 8.54343 0.7887540225
838 14381.3 178.77215 11.552800000000001 0.0234926975 15127.6 9.41382 8.86945 0.6406046925000001 14441.5 8.53911 8.53704 0.7571263550000001 16898.4 3.40184 10.35828 0.04543466 16512.4 8.10152 8.45954 0.8205836425 18141.3 8.5245 8.52566 0.7993795825
839 14396.9 178.7712 11.5381 0.023426275 15145.4 9.39647 8.85111 0.6461614225 14457.9 8.52096 8.51889 0.7781080975 16918.6 3.40261 10.36833 0.045540275 16531.6 8.082329999999999 8.44064 0.7887827475 18163.7 8.50671 8.50788 0.7843096275
840 14412.5 178.77023000000003 11.52345 0.023361145 15163.1 9.37928 8.83294 0.6405082275 14475.3 8.50319 8.50112 0.7580516675 16938.6 3.40339 10.37823 0.04563917 16551.0 8.06288 8.4215 0.8207664275 18186.199999999997 8.48886 8.490020000000001 0.8015482999999999
841 14428.6 178.76928 11.50888 0.023297242500000002 15180.8 9.36203 8.814689999999999 0.6459931175 14492.2 8.48503 8.48296 0.7788270549999999 16959.0 3.40416 10.38793 0.045730797499999996 16570.6 8.04373 8.40263 0.7877026324999999 18208.7 8.47109 8.47226 0.7863598500000001
842 14444.2 178.76834 11.494409999999998 0.023234502499999997 15198.5 9.34497 8.79664 0.64020192 14509.3 8.4673 8.46522 0.7578221075 16979.0 3.40492 10.397369999999999 0.045814652500000004 16590.0 8.0243 8.383469999999999 0.8196729024999999 18231.0 8.45322 8.45439 0.801861835
843 14460.3 178.76739 11.48004 0.023172872499999997 15216.1 9.32784 8.77852 0.6457444175 14526.2 8.449200000000001 8.44712 0.7786686975 16999.4 3.40566 10.40651 0.0458902925 16609.6 8.00522 8.364609999999999 0.7866365574999999 18253.3 8.43541 8.43658 0.7897108949999999
844 14476.0 178.76645 11.46577 0.023112285 15233.3 9.31089 8.760570000000001 0.6397969425 14543.2 8.43152 8.42944 0.7595376799999999 17019.4 3.40637 10.415320000000001 0.0459573375 16628.8 7.98584 8.345509999999999 0.817687095 18275.6 8.41756 8.41873 0.80297858
845 14491.7 178.76551999999998 11.451630000000002 0.0230526875 15250.599999999999 9.29391 8.74257 0.645739105 14560.4 8.41349 8.41141 0.77909858 17039.7 3.4070799999999997 10.423729999999999 0.046015465 16648.2 7.96683 8.32675 0.7857312875 18297.800000000003 8.39969 8.40086 0.7894719250000001
846 14507.7 178.76459 11.43759 0.0229940175 15268.0 9.2771 8.72479 0.6395481125 14577.4 8.39582 8.39373 0.76283918 17059.800000000003 3.40774 10.431709999999999 0.0460643875 16667.2 7.94754 8.30776 0.8156206025 18320.199999999997 8.38184 8.383009999999999 0.8043526
847 14523.2 178.76368 11.423680000000001 0.0229362275 15285.3 9.26028 8.70694 0.645867025 14594.599999999999 8.37783 8.37575 0.779116415 17080.3 3.40838 10.439250000000001 0.04610385 16687.0 7.928609999999999 8.289100000000001 0.7853913399999999 18342.6 8.36404 8.365210000000001 0.7908991675
848 14539.2 178.76276000000001 11.40986 0.022879260000000002 15302.8 9.24363 8.68931 0.6394116400000001 14611.6 8.36024 8.35815 0.7658988124999999 17100.5 3.40899 10.44628 0.046133725 16706.0 7.90944 8.27023 0.814587885 18364.7 8.34623 8.34741 0.8045849775
849 14555.0 178.76186 11.39615 0.02282307 15320.1 9.22696 8.67164 0.64578425 14628.6 8.34231 8.34023 0.7813612475 17120.9 3.4095500000000003 10.45278 0.0461539075 16725.4 7.89062 8.25167 0.78609592 18387.1 8.32846 8.32965 0.7915136374999999
850 14570.9 178.76096 11.38255 0.0227676075 15337.5 9.21049 8.6542 0.639249505 14645.8 8.32476 8.32267 0.7685904775 17141.0 3.41008 10.45871 0.046164335 16744.4 7.871549999999999 8.23292 0.8147210149999999 18409.199999999997 8.310649999999999 8.31184 0.8060645200000001
851 14586.7 178.76006 11.369060000000001 0.02271283 15355.0 9.19401 8.63673 0.6453517950000001 14662.8 8.30698 8.30488 0.785235235 17161.3 3.4105499999999997 10.464089999999999 0.04616499500000001 16763.8 7.8528 8.21446 0.78811572 18431.6 8.29291 8.29409 0.7908735425
852 14602.1 178.75918000000001 11.35567 0.0226586925 15372.5 9.17774 8.61953 0.63907123 14680.0 8.2896 8.2875 0.7707295225 17181.5 3.4109800000000003 10.468869999999999 0.046155919999999996 16782.8 7.83383 8.19578 0.8156356149999999 18453.6 8.27514 8.27632 0.80150719
853 14618.2 178.75829 11.342410000000001 0.022605165 15389.9 9.16145 8.6023 0.64467373 14696.8 8.27193 8.269829999999999 0.7870669175 17201.9 3.4113800000000003 10.47308 0.04613718 16802.4 7.815150000000001 8.17738 0.7905227925 18476.0 8.25738 8.25857 0.791006365
854 14633.9 178.75743 11.329249999999998 0.022552215 15407.3 9.14538 8.58529 0.6389326550000001 14713.7 8.25467 8.252559999999999 0.7717483725 17222.1 3.4117100000000002 10.47665 0.046108897499999996 16821.2 7.796279999999999 8.15879 0.8173683100000001 18498.199999999997 8.239700000000001 8.24088 0.80314355
855 14649.9 178.75655 11.31622 0.022499804999999998 15424.7 9.12928 8.56824 0.644008745 14731.0 8.23716 8.23506 0.791168705 17242.5 3.41201 10.4796 0.046071217500000004 16840.8 7.77769 8.14047 0.7928432925 18520.6 8.22199 8.22319 0.7928774000000001
856 14665.6 178.7557 11.30328 0.0224479125 15442.1 9.11338 8.55141 0.63889324 14747.9 8.220099999999999 8.21799 0.7745354 17262.6 3.4122399999999997 10.48191 0.0460243375 16861.199999999997 7.75895 8.122 0.789675135 18542.4 8.20434 8.20553 0.8009396249999999
857 14681.1 178.75484 11.29046 0.0223964975 15459.5 9.097470000000001 8.53457 0.6435584825 14765.2 8.20275 8.20064 0.7908870425 17282.9 3.4124299999999996 10.48357 0.0459684775 16881.0 7.74125 8.10466 0.7468305250000001 18564.5 8.18663 8.18782 0.7929231325
858 14697.3 178.75399 11.277750000000001 0.02234554 15476.8 9.081760000000001 8.51796 0.639097295 14782.2 8.18578 8.18367 0.77770328 17303.0 3.41256 10.48459 0.04590389 16900.800000000003 7.724499999999999 8.08838 0.7445357524999999 18586.6 8.169039999999999 8.17023 0.8004937649999999
859 14712.9 178.75315 11.265149999999998 0.022295020000000002 15494.4 9.066040000000001 8.50132 0.6432943775 14799.1 8.16855 8.16644 0.792162505 17323.4 3.41263 10.48499 0.0458308625 16920.800000000003 7.708740000000001 8.07314 0.7482768 18608.5 8.15142 8.152619999999999 0.7892837374999999
860 14729.0 178.75232 11.25266 0.0222449275 15511.7 9.05051 8.484860000000001 0.6395629875 14816.3 8.1517 8.14959 0.77713191 17343.5 3.41266 10.484770000000001 0.045749705 16940.6 7.69405 8.05903 0.7504106274999999 18630.4 8.13392 8.13513 0.7996384275
861 14745.3 178.75149 11.240279999999998 0.022195255 15529.099999999999 9.03497 8.46837 0.6432245175000001 14833.3 8.134630000000001 8.13252 0.787783435 17363.9 3.41263 10.483910000000002 0.0456607525 16960.5 7.680109999999999 8.045729999999999 0.753857895 18652.8 8.11644 8.117650000000001 0.787348365
862 14761.2 178.75066 11.22801 0.0221459925 15546.5 9.01961 8.45206 0.6402364024999999 14850.599999999999 8.11788 8.11575 0.7786260625 17384.1 3.41254 10.48243 0.045564362500000004 16980.4 7.667070000000001 8.03334 0.7581708175 18674.9 8.09905 8.100249999999999 0.80193401
863 14777.2 178.74986 11.21584 0.02209712 15563.8 9.00426 8.43572 0.6435080275 14867.5 8.10099 8.09887 0.7867145325 17404.5 3.4124 10.480319999999999 0.0454609125 17000.1 7.6547 8.02162 0.7612311174999999 18697.1 8.081700000000001 8.0829 0.7849381475
864 14792.8 178.74904 11.20377 0.022048632500000002 15581.5 8.9891 8.41961 0.6410508374999999 14884.6 8.084340000000001 8.08221 0.7787636250000001 17424.6 3.41221 10.47758 0.0453507525 17020.0 7.64306 8.010629999999999 0.766747075 18719.0 8.06434 8.06555 0.8023373149999999
865 14808.900000000001 178.74824 11.1918 0.022000509999999997 15598.900000000001 8.97394 8.40352 0.6440533350000001 14902.0 8.06757 8.065439999999999 0.7834884725 17445.0 3.41196 10.474260000000001 0.04523428 17039.6 7.631959999999999 8.00016 0.76885621 18741.5 8.047080000000001 8.04829 0.7893414925
866 14825.2 178.74743999999998 11.17996 0.0219527325 15616.2 8.95897 8.387599999999999 0.6418956350000001 14918.8 8.05104 8.0489 0.7766455575 17465.199999999997 3.41167 10.470379999999999 0.04511197 17059.6 7.62145 7.99023 0.7752495175 18763.7 8.02986 8.03108 0.8047241125000001
867 14841.3 178.74666 11.16823 0.021905305 15633.5 8.94404 8.37171 0.6445655575000001 14936.2 8.03443 8.0323 0.78379942 17485.8 3.41132 10.46594 0.044984252499999995 17079.5 7.61136 7.980689999999999 0.7763817825 18786.0 8.01274 8.01396 0.79187837
868 14857.1 178.74587 11.15662 0.021858232499999998 15651.0 8.92928 8.356 0.642545875 14953.0 8.01802 8.015889999999999 0.7719779775 17506.0 3.4109300000000005 10.46097 0.04485156 17099.4 7.601700000000001 7.97152 0.7825652525000001 18808.0 7.99565 7.99686 0.8090420524999999
869 14872.7 178.74509 11.145109999999999 0.021811485000000002 15668.3 8.91455 8.34033 0.6448683275000001 14970.2 8.00154 7.9994000000000005 0.7814110049999999 17526.5 3.41049 10.45547 0.044714185000000004 17119.199999999997 7.59235 7.96262 0.7826394474999999 18830.4 7.97867 7.97989 0.7925554825
870 14888.7 178.74432000000002 11.13371 0.021765067500000002 15685.6 8.900020000000001 8.32484 0.642932395 14987.0 7.98528 7.983140000000001 0.7689429275 17546.800000000003 3.41 10.449449999999999 0.04457268999999999 17139.3 7.58331 7.954000000000001 0.7876355625000001 18852.6 7.96166 7.96288 0.809839975
871 14904.3 178.74355 11.12243 0.021718989999999997 15703.3 8.88551 8.30938 0.645058185 15004.0 7.968959999999999 7.96682 0.7824585099999999 17567.3 3.40946 10.44295 0.044427577499999996 17159.1 7.574490000000001 7.94552 0.78715211 18875.0 7.94486 7.94608 0.7937692024999999
872 14920.4 178.74279 11.11125 0.02167324 15720.5 8.87119 8.29412 0.6430963575 15021.400000000001 7.95292 7.95078 0.7632963474999999 17587.6 3.40888 10.43598 0.044279290000000006 17179.199999999997 7.56588 7.93723 0.7902793850000001 18897.199999999997 7.92807 7.92929 0.8113137625
873 14936.0 178.74204 11.10015 0.0216278075 15737.900000000001 8.856910000000001 8.27889 0.6451310075 15038.400000000001 7.9367600000000005 7.93461 0.7819565325 17608.1 3.4082600000000003 10.428560000000001 0.044128272499999996 17199.199999999997 7.557410000000001 7.929030000000001 0.7900901675 18919.5 7.91142 7.91264 0.7948586975
874 14951.5 178.74128000000002 11.08913 0.0215827 15755.4 8.84279 8.263829999999999 0.6432351575 15055.4 7.92089 7.91873 0.7586485350000001 17628.4 3.4076000000000004 10.42075 0.043974959999999993 17218.800000000003 7.54908 7.920909999999999 0.791327385 18941.800000000003 7.89481 7.89603 0.8069947199999999
875 14967.1 178.74054 11.07822 0.02153791 15773.2 8.828700000000001 8.2488 0.6450769350000001 15072.5 7.90484 7.90268 0.7773042925 17648.8 3.40691 10.41252 0.04381978499999999 17238.3 7.54078 7.91277 0.7922378449999999 18964.1 7.8783 7.879530000000001 0.7957809374999999
876 14982.5 178.7398 11.0674 0.0214934375 15790.7 8.81478 8.23395 0.6434565625 15089.6 7.889139999999999 7.88698 0.755928 17669.1 3.4061699999999995 10.40389 0.043663160000000006 17258.4 7.532570000000001 7.90469 0.7913990249999999 18986.3 7.8618500000000004 7.86309 0.80792636
877 14998.3 178.73906 11.05665 0.02144927 15808.4 8.80089 8.21912 0.644773115 15106.8 7.87327 7.87111 0.7742665 17689.5 3.4054 10.394919999999999 0.0435054975 17277.800000000003 7.524330000000001 7.896559999999999 0.793169525 19008.7 7.84553 7.84676 0.7950717775
878 15013.599999999999 178.73834 11.045960000000001 0.021405405000000002 15826.1 8.78717 8.20445 0.6436410275000001 15123.8 7.8577699999999995 7.85561 0.757459475 17710.0 3.40461 10.3856 0.0433470175 17297.6 7.51614 7.88842 0.7909165 19030.9 7.8292 7.83043 0.8069324725
879 15029.0 178.73761000000002 11.03534 0.0213618375 15843.5 8.77349 8.18983 0.644218355 15140.9 7.84208 7.839919999999999 0.7746510275 17730.5 3.4037699999999997 10.375979999999998 0.04318825750000001 17317.1 7.50789 7.880189999999999 0.7924756725 19053.199999999997 7.81299 7.81422 0.800696455
880 15044.3 178.73689 11.02481 0.0213185525 15861.099999999999 8.759979999999999 8.17535 0.6436614649999999 15158.0 7.82669 7.82451 0.756219915 17750.800000000003 3.4029100000000003 10.36605 0.0430295775 17337.3 7.49968 7.871919999999999 0.789348025 19075.5 7.79688 7.798119999999999 0.8072784125000001
881 15059.400000000001 178.73617000000002 11.01434 0.0212755525 15878.4 8.74653 8.16096 0.6437372075000001 15175.1 7.8111500000000005 7.80898 0.7756944425 17771.2 3.40202 10.35585 0.042871317500000006 17357.199999999997 7.49136 7.86357 0.7908995075 19097.7 7.780850000000001 7.7820800000000006 0.801954825
882 15074.900000000001 178.73547 11.00392 0.021232805 15895.900000000001 8.733229999999999 8.14676 0.6436172349999999 15192.4 7.79596 7.7937899999999996 0.7601658425000001 17791.4 3.40111 10.345379999999999 0.042713799999999996 17377.199999999997 7.48306 7.85522 0.787588525 19120.1 7.76496 7.76619 0.8071023849999999
883 15090.099999999999 178.73476 10.993590000000001 0.021190269999999997 15913.2 8.72 8.13264 0.6434888049999999 15209.4 7.780609999999999 7.77843 0.7813694925 17811.9 3.40017 10.33467 0.042557315000000005 17397.0 7.47467 7.84673 0.788518585 19142.199999999997 7.749079999999999 7.75032 0.8041450649999999
884 15105.5 178.73406 10.98331 0.021147995000000003 15930.7 8.70692 8.11866 0.643556465 15226.7 7.7656 7.76341 0.766182335 17832.4 3.39921 10.32373 0.042402140000000005 17416.9 7.46631 7.83827 0.7859329175 19164.3 7.73339 7.734629999999999 0.8091168150000001
885 15120.900000000001 178.73336 10.97309 0.0211059725 15948.2 8.693909999999999 8.104759999999999 0.6431771575 15243.6 7.75039 7.74821 0.7892607224999999 17852.8 3.39824 10.3126 0.0422485275 17436.800000000003 7.45786 7.82971 0.785855575 19186.4 7.71776 7.719 0.8031314775
886 15135.900000000001 178.73266999999998 10.96293 0.021064187499999998 15965.5 8.68104 8.09099 0.6435834175 15260.7 7.73551 7.73334 0.7669141150000001 17873.199999999997 3.39724 10.30131 0.042096702500000006 17457.1 7.44945 7.82119 0.7840193675 19208.7 7.70225 7.7035 0.8068371624999999
887 15151.5 178.73198000000002 10.95285 0.02102263 15983.2 8.66826 8.07733 0.64271587 15277.8 7.720409999999999 7.7182200000000005 0.7917053049999999 17893.9 3.39623 10.28984 0.041946830000000004 17477.0 7.44099 7.81265 0.7832450424999999 19230.800000000003 7.68684 7.688090000000001 0.8027053825
888 15166.599999999999 178.73129 10.94286 0.0209812875 16000.400000000001 8.65561 8.0638 0.6436396775000001 15295.0 7.70571 7.703519999999999 0.7643995250000001 17914.199999999997 3.3951899999999995 10.27823 0.0417990975 17496.800000000003 7.4325600000000005 7.8041100000000005 0.7817923225 19253.199999999997 7.67159 7.672840000000001 0.8052558449999999
889 15182.099999999999 178.73061 10.93292 0.020940147500000002 16017.900000000001 8.643049999999999 8.05039 0.6423075874999999 15312.3 7.69075 7.68855 0.78517867 17934.5 3.39415 10.266490000000001 0.0416536875 17516.800000000003 7.42408 7.7955499999999995 0.78045207 19275.3 7.65637 7.6576200000000005 0.8016221625000001
